"RecID","EQID","STATID","M","R","Y_1","Y_2","Y_3","Y_4","deltaB_1","deltaB_2","deltaB_3","deltaS_4","deltaS_1","deltaS_2","deltaS_3","deltaS_4","R_MAX"
32,4,86,4.7,9.816134162885204,-1.5360787401809075,-0.9953376634654689,-0.6663667611735236,-4.150799387659856,0.21354752414889724,0.11626703916222424,0.13657690383149362,0.0853159215045735,-0.15324535981496337,-0.06384564560939823,-0.04836346667257336,-0.1342706297138404,84.22183445900922
33,4,87,4.7,6.193837565571952,-0.7235131188162889,-0.14023606203005734,0.08359818455495607,-3.33764004414146,0.21354752414889724,0.11626703916222424,0.13657690383149362,0.0853159215045735,-0.26095496136420404,-0.052336869299691446,-0.12966457560248143,0.321846431031251,84.22183445900922
34,4,89,4.7,11.616542098156001,-0.6462372101837559,-0.31218625838085723,0.5930395387368699,-3.778637388079394,0.21354752414889724,0.11626703916222424,0.13657690383149362,0.0853159215045735,-0.053039451656311506,0.06564391818823562,0.13179149298778783,-0.03398477259879996,84.22183445900922
35,4,91,4.7,11.634496172362415,-0.5234067828657264,-0.11860902310542532,0.3965931208916074,-3.5651465594858385,0.21354752414889724,0.11626703916222424,0.13657690383149362,0.0853159215045735,0.24449633675557542,0.20603629013166874,0.35090713624270836,0.2024151423950979,84.22183445900922
36,4,93,4.7,7.636231528332615,-0.5123567668793041,-0.26853090421993425,0.29573939558141965,-3.005259928615067,0.21354752414889724,0.11626703916222424,0.13657690383149362,0.0853159215045735,0.5090379570499033,0.5027887480084653,0.23999101787507116,0.1485178990124649,84.22183445900922
37,4,90,4.7,12.792535233062031,-1.0947027895807473,-0.8051477242293007,-0.03851426983488804,-3.9183505291425873,0.21354752414889724,0.11626703916222424,0.13657690383149362,0.0853159215045735,-0.003954913550551031,-0.038731744688012534,0.059355183787286846,-0.32026747730384963,84.22183445900922
38,5,348,5.74,6.1273500344995675,-0.2586523337722777,0.4019698430538846,-0.0843306170559524,-1.2298708252555357,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,0.4529217960372284,0.4013070195881734,0.04838019593675417,0.3777790283637666,131.08006693154977
39,5,323,5.74,10.667642720941572,-0.942278473301187,-0.15655670009909878,-0.4414287945430143,-2.0029614044601414,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,-0.2739082238125772,-0.02564848453652934,-0.5212404046280379,0.16763361030872667,131.08006693154977
40,5,324,5.74,9.016883924067738,-0.24781004200249812,0.04234167434966224,0.03275401757501962,-2.136993929547365,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,-0.2317111608206824,-0.332793916945739,-0.0177851599551176,0.1559452878404341,131.08006693154977
41,5,325,5.74,7.420307221983851,-0.7213959710950772,-0.2910682087501216,0.11993085780600665,-2.073956260448081,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,-0.006186478475743271,0.006596756714055992,0.13490863736765124,-0.18817233830609073,131.08006693154977
42,5,349,5.74,5.695819416183696,-0.781247900866899,-0.3992262749383585,0.2365525979282192,-2.7619064925334254,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,-0.261847595579032,-0.24632407787696622,-0.20233517902137335,-0.8174191973410111,131.08006693154977
43,5,350,5.74,3.1082293001005827,0.3493562397352157,1.1081873599687846,0.6657855146229406,-1.2306467619519847,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,0.01780100135317906,0.2584886680925178,-0.039062284216323295,-0.1909798694388633,131.08006693154977
44,5,347,5.74,33.781232846636826,-0.8540445850060501,-0.3391569877981888,-0.42569710399987903,-3.710521565852823,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,0.8018825488889376,0.7034774611698051,0.6215689214449838,0.2202489673869003,131.08006693154977
45,5,320,5.74,20.627838509262006,-1.3534432404360106,-0.5452428560243492,-0.6548788518153089,-2.8627151231726407,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,0.38536104515050584,0.4994290959305718,0.4090894051853506,0.15356352712952392,131.08006693154977
46,5,321,5.74,20.637762492381288,-2.324560083241754,-1.7548444036912687,-1.3267220622568718,-3.2565591560655647,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,-0.6177805183069375,-0.5512848517977603,-0.6161410113966637,-0.5452844453055985,131.08006693154977
47,5,317,5.74,19.652022930236637,-0.7032231511668288,-0.20465624637546553,0.1111527847270618,-2.216654308942154,-0.7131893458820221,-0.6284588658570874,-1.007726259477362,-0.31926295509263375,0.004054854517397847,0.09293149033540733,-0.04149341172625952,0.07110379716843175,131.08006693154977
48,6,155,6.53,0.341362025178389,1.3107658183103015,1.6984549023606927,2.611104164528506,0.3100350070678388,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.6050118608170109,-0.48234869595194785,-0.5864465145462968,-0.21186859536906538,253.28659628357894
49,6,156,6.53,0.6472259431000513,1.1649243073508897,1.2819087617291716,2.1532923380679736,-0.3716513579561055,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.27702357562195795,-0.4270640457967319,-0.09407342887824112,-0.192298001904301,253.28659628357894
50,6,125,6.53,2.6612201339916077,1.333404181264355,1.7783387641427688,2.2605030776331985,-0.2933383462438702,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.42086090376428587,0.466595272752482,0.4317723748772091,-0.41042082278781483,253.28659628357894
51,6,131,6.53,10.398906408459322,-0.5883230533229798,-0.45999113875679165,0.7796050110372774,-1.476286798660657,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.4284635414275845,-0.3550593918683177,-0.32549876117091414,0.0902943886000837,253.28659628357894
52,6,124,6.53,10.44593845732537,0.7801012513860065,1.1938829962593889,1.651937409574292,-0.33759515881610525,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.3117810926193982,0.36974255841184944,0.10483761555013578,0.1433244078289888,253.28659628357894
53,6,132,6.53,24.51914274330252,0.07105300917890872,0.7095161852320233,0.7421944331389853,-1.4873067731898728,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.1636228143366415,0.14767834603549088,0.17039741540616613,0.2432071685763843,253.28659628357894
54,6,152,6.53,15.147525994161287,-0.07514996569532656,0.5120240647057718,0.9865747006776084,-1.6262322098868105,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.08464470409511182,-0.14541675156055486,0.12138602741384366,-0.4709708104624757,253.28659628357894
55,6,158,6.53,7.26124537896708,0.12596014270454214,0.4051369979823247,1.6040186350013312,-0.35991903416821214,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.44714244410942894,-0.41683180929839614,-0.2170646744804589,0.2072310639185533,253.28659628357894
56,6,134,6.53,49.93897673430325,-1.6123922421595112,-0.8878496644316952,-0.3343837631797572,-3.631695414647509,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.08689230944298293,0.11011946593154691,0.25451343591083325,-0.16637059087875977,253.28659628357894
57,6,159,6.53,15.317566302784568,0.2761474986617475,0.4417132089396325,0.9257637800433921,-1.4163446668897546,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.48936532717009346,-0.4629538716502779,-0.48365623592664875,-0.2622737135441233,253.28659628357894
58,6,153,6.53,21.959610312918713,-0.06914879370800128,0.5061586896160936,0.8295377353567235,-1.4095172018429438,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.4258827044898726,-0.22947158864830877,-0.351777561851141,-0.2668802184730653,253.28659628357894
59,6,77,6.53,7.304447713486339,0.33468862652507714,0.9145692393178378,1.374018771534486,-1.6707814422542657,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.10656015909030536,0.21103720500812959,0.25083471024628995,-0.3107937841089048,253.28659628357894
60,6,83,6.53,0.06928924624764293,1.3582971221458964,1.8888358926081028,2.5445984632464165,0.23847934685788522,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.3049931441396954,0.35636879767431673,0.3616737938139898,-0.214993427873421,253.28659628357894
61,6,127,6.53,21.672994215792475,-0.5948055276926605,-0.04852727881455354,0.34259718415005247,-2.089994955394099,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.30793830751707874,-0.13654471550599845,-0.2787288643740274,-0.07350128564100976,253.28659628357894
62,6,50,6.53,8.591946982252965,2.593448170820625,2.9090079079784354,3.5154658227720166,-0.5741825038770729,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,1.039863580783788,1.1201536661256106,0.78714720871987,0.20103555087509078,253.28659628357894
63,6,129,6.53,12.55367530640741,0.5679215470340121,1.0742085900931766,1.515383093458611,-1.2675109536400726,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.4939735606190019,0.578030935953272,0.5211083463048898,0.009951548483302663,253.28659628357894
64,6,59,6.53,17.93517689458926,0.05413643886737056,0.6913649143519872,0.4993054704325073,-1.6983031778515845,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.10747378593951297,-0.09287790213329819,-0.19493736421646432,0.138690365728626,253.28659628357894
65,6,130,6.53,21.969969688242553,-0.7682112958663592,-0.37954383897642163,0.279461218776216,-2.1946523012619643,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.041373863128044384,-0.11483203319661645,0.042515465384328106,-0.16383875594452163,253.28659628357894
66,6,128,6.53,12.84115305141965,0.7829870828659561,1.2609082203169388,1.7834668378372616,-1.8186673566771292,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.18797861288324322,0.18394796306871436,0.2029819857144012,-0.4892518521855602,253.28659628357894
67,6,63,6.53,7.042791198707592,1.2360481872863383,1.6068090683200176,1.6948031288538288,-1.2764142851952143,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.2847224622189789,-0.2471542411410223,-0.4123306510561255,-0.42180860503942175,253.28659628357894
68,6,62,6.53,3.952147970029044,1.2364198986517718,1.402974623819997,2.6262807663060954,-0.1209345982492771,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.23741958617771824,-0.3629862500368712,0.08067607027737139,0.120674946124115,253.28659628357894
69,6,145,6.53,1.3534053703401039,2.0040778480247434,2.0817678131005346,2.814465054592308,0.5115161243428044,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.12989230089720735,-0.38413139029911914,0.13040473664174157,-0.09971250474217723,253.28659628357894
70,6,115,6.53,0.5639875834444287,1.0725620430901723,1.2972453364468803,1.997077346835371,-0.8387137795183163,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.3018157822623112,-0.488712937473753,-0.15359176360378354,0.07285699690583404,253.28659628357894
71,6,64,6.53,3.859513566974159,0.5960868947503857,0.9785593242409713,1.1285538530460366,-1.1317329488510128,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.4411201520521176,-0.5130317595690087,-0.7037633012092731,-0.5953759727761695,253.28659628357894
72,6,147,6.53,5.090100024603307,0.57759354371629,1.3357176508657083,1.524795195953137,-0.9143364690798352,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.17563594233707952,0.09111395710394568,0.05743231120790012,-0.4311961225386132,253.28659628357894
73,6,126,6.53,7.493573472715599,1.032353122957944,1.2147891069023053,2.122741433221861,0.21219701431218319,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.2097617035965553,-0.3493481037889677,-0.12224377719463553,0.493334074433958,253.28659628357894
74,6,163,6.53,36.803491983821885,-0.13945344477450805,0.1444909784311631,0.6474662806586121,-1.9280094555385565,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.4809567087520035,0.31180860540797006,0.29615067527642874,-0.32750263358761045,253.28659628357894
75,6,122,6.53,12.700916913196078,-0.07202193687781816,0.32104890810005837,1.0907154519043738,-1.0790296988824404,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,-0.07669716591798481,-0.17058241524865636,0.043600547938692114,-0.01643263351846238,253.28659628357894
76,6,123,6.53,30.340325186379324,-0.570983257552415,0.1032482046627089,0.3235767827169022,-1.7116502376517533,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.23929023979989789,0.2092936645777186,0.11667374193725809,0.04441790545155552,253.28659628357894
77,6,44,6.53,24.638849348940457,0.39845848927382277,1.0411051261439868,0.9569539159978424,-1.435233763063687,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.07963290965108095,0.23143097007045238,-0.05284042294540115,0.4952959970546746,253.28659628357894
78,6,154,6.53,31.833834489181815,0.5910168623405788,0.6589336768720249,1.4598546492429776,-1.9968258876244733,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.1728276253063808,0.03310765440500341,0.19288627851475443,-0.0008545123826177634,253.28659628357894
79,6,164,6.53,15.206589834073249,0.30360475882238724,0.5997838504491734,1.0760353256434692,-1.6162503269897766,-0.18683155623303951,-0.18813037849306033,-0.2369608617076276,-0.3516929063984833,0.09980988191474706,0.1060174837777431,-0.01275638254393498,-0.014159098821514919,253.28659628357894
80,7,125,5.01,13.032345341918647,0.29158276942108896,1.1253670198837236,0.6688385309993419,-3.452775182687235,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,0.42086090376428587,0.466595272752482,0.4317723748772091,-0.41042082278781483,124.17524363463781
81,7,131,5.01,25.251759386811575,-0.55795374410325,0.26732317407032724,-0.3927252803212735,-3.666344828569882,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.4284635414275845,-0.3550593918683177,-0.32549876117091414,0.0902943886000837,124.17524363463781
82,7,124,5.01,13.30033615651118,-0.8884659066213547,-0.2462202603914273,-0.9207647824836348,-3.7628642656370843,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,0.3117810926193982,0.36974255841184944,0.10483761555013578,0.1433244078289888,124.17524363463781
83,7,153,5.01,49.806944405289464,-2.9974116922223666,-1.8080333469550496,-2.433428196431517,-5.592971060704648,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.4258827044898726,-0.22947158864830877,-0.351777561851141,-0.2668802184730653,124.17524363463781
84,7,127,5.01,24.79454803363133,-1.5214183109455721,-0.7476941723233346,-1.0608065202377719,-3.6304738365240903,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.30793830751707874,-0.13654471550599845,-0.2787288643740274,-0.07350128564100976,124.17524363463781
85,7,50,5.01,12.970418123765448,0.3666895506536887,1.0827387738902647,0.7713391041545803,-2.8587893859018543,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,1.039863580783788,1.1201536661256106,0.78714720871987,0.20103555087509078,124.17524363463781
86,7,129,5.01,15.436665194628784,-0.7274865428969276,-0.007119693704349173,0.2558216410399925,-3.483381688190591,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,0.4939735606190019,0.578030935953272,0.5211083463048898,0.009951548483302663,124.17524363463781
87,7,143,5.01,18.73985563672676,-0.3835168435772155,0.19816764719767177,-0.2497353285936127,-2.5176335512239034,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,0.08013607689834047,-0.024718555343285445,-0.16850553072873742,0.2666177107689933,124.17524363463781
88,7,128,5.01,16.222513073209605,-0.48287093550503224,0.18503321029471848,-0.1545028080730082,-3.858511288423987,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,0.18797861288324322,0.18394796306871436,0.2029819857144012,-0.4892518521855602,124.17524363463781
89,7,63,5.01,12.083764920746647,-1.4670323720224032,-0.9581345639943393,-0.8517653780812232,-4.11459876365983,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.2847224622189789,-0.2471542411410223,-0.4123306510561255,-0.42180860503942175,124.17524363463781
90,7,62,5.01,11.203947321021692,-0.38331065996250246,-0.15408221187730087,0.23788851633275,-3.1905974714504493,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.23741958617771824,-0.3629862500368712,0.08067607027737139,0.120674946124115,124.17524363463781
91,7,145,5.01,10.35359528691881,0.07018982759154657,0.6369188130828185,0.48516487567976163,-3.2565794740618954,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.12989230089720735,-0.38413139029911914,0.13040473664174157,-0.09971250474217723,124.17524363463781
92,7,115,5.01,10.304190027662171,-0.26312141277014844,0.12143542744258656,0.4239750399901627,-2.563559377574592,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.3018157822623112,-0.488712937473753,-0.15359176360378354,0.07285699690583404,124.17524363463781
93,7,64,5.01,10.939807678356908,-1.2671948342802324,-0.7248119136741586,-0.7900816302723901,-3.630556129534362,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.4411201520521176,-0.5130317595690087,-0.7037633012092731,-0.5953759727761695,124.17524363463781
94,7,147,5.01,10.714119512296142,-1.3972791849769317,-0.5094291756213064,-0.8283708419783226,-3.7958231443922923,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.17563594233707952,0.09111395710394568,0.05743231120790012,-0.4311961225386132,124.17524363463781
95,7,126,5.01,10.573200870092895,-0.13304633674235314,0.6429642004101497,0.24406706530716982,-2.289373178100666,0.5160744402569591,0.7826335271948164,-0.19092331435691445,0.18855778250160762,-0.2097617035965553,-0.3493481037889677,-0.12224377719463553,0.493334074433958,124.17524363463781
96,8,365,5.8,30.58565175957273,-0.8523774076505133,-0.18033719634366915,0.4643868081200655,-2.1725262073064644,0.2004254788599025,0.313334997224615,0.15054618611683143,0.4570225344669349,-0.11141971569502129,-0.036353317615319354,-0.13058396539514416,0.25859299134064323,193.0972644859765
97,8,82,5.8,24.8974562466742,-2.446699993446271,-1.5122711697499827,-1.2511421795932516,-2.866677310980936,0.2004254788599025,0.313334997224615,0.15054618611683143,0.4570225344669349,-1.0602858129654562,-1.060442825084024,-0.9017619062600815,-0.3337393930166636,193.0972644859765
98,8,343,5.8,35.603308705359574,-1.1568312258657618,-0.7293163496487411,-0.24585438314157357,-3.582597077477707,0.2004254788599025,0.313334997224615,0.15054618611683143,0.4570225344669349,0.07081222065462228,0.07689005062087065,-0.05619997952565481,-0.6891943946173071,193.0972644859765
