"RecID","EQID","STATID","M","R","Y_1","Y_2","Y_3","Y_4","deltaB_1","deltaB_2","deltaB_3","deltaS_4","deltaS_1","deltaS_2","deltaS_3","deltaS_4","R_MAX"
18,2,38,6.61,39.00795297975583,-1.7268657057282724,-0.8541749239752584,-0.8875235973609004,-3.0224742489032574,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,-0.2716735404803487,0.029530743327051398,-0.6315186452737731,-0.3207725094343845,245.64283433009157
19,2,39,6.61,68.9067998449816,-0.817419108920022,-0.2869646758318407,-0.18785257798645927,-1.9915518891554114,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,1.224129539433975,1.1116548072499592,0.818971974009527,0.7334993203112915,245.64283433009157
20,2,41,6.61,52.67136182632548,-2.5131318515481995,-1.9741558537375763,-1.1638524117667082,-3.1760124423454723,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,-0.491795015546047,-0.5856941473815973,-0.23980939984518615,-0.2252068388883807,245.64283433009157
21,2,51,6.61,107.81428410925652,-2.5302681342687383,-1.592163178109785,-1.1815425930383505,-3.6069582349238547,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,-0.09374949351437933,-0.014502870148054094,-0.08479070914495597,0.08043968418031376,245.64283433009157
22,2,30,6.61,30.720680245580365,-1.0053627494613018,-0.09339693401757238,-0.3452847740732163,-2.7542537642752194,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,-0.040876877827986706,0.13949485327878336,-0.2871445796074529,0.09893234912103892,245.64283433009157
23,2,45,6.61,61.79612755405454,-1.226949907756485,-0.6760491177872133,-0.4162648028135436,-3.210354291269149,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,0.02777459309952012,0.01800942282870952,-0.1817622804453148,-0.020010435832513978,245.64283433009157
24,2,76,6.61,70.08928688887498,-1.770556220067628,-1.1959700520018361,-0.34680847609931464,-3.755924031409151,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,0.11359604281634728,0.07382783715821806,0.0944283423328153,-0.2777536052072945,245.64283433009157
25,2,46,6.61,39.397200313805975,-1.5841436535397622,-0.8274890394925741,-0.3964182568714761,-2.4403857424874658,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,0.1287054777961328,0.24092099114246202,-0.016543369818805945,0.157306996505145,245.64283433009157
26,2,49,6.61,62.315435116504155,-1.1601030536867678,-0.6738599422221102,0.37196151282915724,-2.489750215455191,-0.4013280488615852,-0.4042981676847436,-0.4897759100758296,-0.3197857009723446,0.9653124906743321,0.9896498731733374,0.9408995515080668,0.47606509075917147,245.64283433009157
27,3,386,5.2,34.70137496238948,-0.8638896713496478,-0.03134774810709717,-0.34815751864484035,-4.311586356907549,0.42673095776117687,0.5123673775080089,0.13098155104804593,-0.3673887832577708,0.6224125436635765,0.7534086177074196,0.2244765218397763,0.027866472608426205,138.99717966120863
28,3,73,5.2,19.90939606128789,-1.1251726896838867,-0.6255324030218461,-0.18176042789605257,-3.741295068710314,0.42673095776117687,0.5123673775080089,0.13098155104804593,-0.3673887832577708,-0.17006894673719222,-0.18868257499001118,-0.1419927558662053,0.3243530793512407,138.99717966120863
29,3,84,5.2,34.63294941727097,-2.5786280903765455,-2.0494083689902207,-1.278947043196729,-4.3501374069293774,0.42673095776117687,0.5123673775080089,0.13098155104804593,-0.3673887832577708,0.03545220840624516,-0.10836698607417074,0.15879658851296,-0.08430471497410186,138.99717966120863
30,4,88,4.7,9.24914982072188,-0.08067688349168878,0.4578206388905588,-0.24773865753394153,-3.9075088484646168,0.9518295586675825,0.9473108490174544,0.692783709389837,0.14710628092526587,-0.10780927072625508,-0.0761454300489006,-0.31384767627947113,-0.20734858880069423,114.15503851698871
31,4,92,4.7,10.52195092651836,-0.7869437747172975,-0.353738761512011,0.005739969695265523,-3.6550221292903977,0.9518295586675825,0.9473108490174544,0.692783709389837,0.14710628092526587,-0.3818681230127871,-0.38455610067798957,-0.1790341362876489,-0.030365744656573046,114.15503851698871
32,4,86,4.7,9.816134162885204,-0.8400659760841603,-0.5507881086796907,-0.1307156445431591,-3.7785490480062274,0.9518295586675825,0.9473108490174544,0.692783709389837,0.14710628092526587,-0.5564291194618278,-0.530987033005113,-0.5298753974165656,0.10804720992328715,114.15503851698871
33,4,87,4.7,6.193837565571952,-0.1659558721758687,0.1817818411069006,0.14695118308399124,-2.851432795865011,0.9518295586675825,0.9473108490174544,0.692783709389837,0.14710628092526587,-0.3539204542948314,-0.3653593234263329,-0.42928322791533613,-0.01500291569303035,114.15503851698871
34,4,89,4.7,11.616542098156001,-1.0008890015027903,-0.4622013300490598,-0.4003539465538044,-3.234855990205819,0.9518295586675825,0.9473108490174544,0.692783709389837,0.14710628092526587,-0.07856850819671163,0.01670566248916644,-0.0493501153993274,0.1725043669310618,114.15503851698871
35,4,91,4.7,11.634496172362415,-0.295632033967474,0.029804625465708445,0.17819695163860616,-4.687051099276012,0.9518295586675825,0.9473108490174544,0.692783709389837,0.14710628092526587,0.2032709366408163,0.3209941589762333,-0.13085377031514103,0.2723177178128587,114.15503851698871
36,4,93,4.7,7.636231528332615,-0.6768821453481355,-0.0334341495746564,0.09690245077943521,-3.511307279382251,0.9518295586675825,0.9473108490174544,0.692783709389837,0.14710628092526587,-0.6218733060742142,-0.43135628759011235,-0.5959944928852292,0.13236631781017985,114.15503851698871
37,4,90,4.7,12.792535233062031,-1.3587444984365433,-0.9714301303997396,-0.6588512237986534,-3.685428002661703,0.9518295586675825,0.9473108490174544,0.692783709389837,0.14710628092526587,-0.09951894467020952,-0.09400788052325161,-0.13067303442543818,0.4766919480846252,114.15503851698871
38,5,348,5.74,6.1273500344995675,0.531516938406258,0.9262531722795513,1.8666085722058285,-2.0860802879394016,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,-0.11505032471306116,-0.1212494416377569,0.1927922994136733,0.0037880316231479077,203.43293138167815
39,5,323,5.74,10.667642720941572,-0.905289487750955,-0.3518430220608877,-0.1734695480966697,-3.035624480675671,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,-0.47396970980356196,-0.4785048539731264,-0.5881185816788632,-0.7325668279022665,203.43293138167815
40,5,324,5.74,9.016883924067738,0.4904771564093349,1.1806413364272452,0.8835215735464362,-2.2850869816398767,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,0.28593323869530074,0.22106668579839062,0.046383389081070064,0.3949211850599695,203.43293138167815
41,5,325,5.74,7.420307221983851,1.1649667661608003,1.8521569421044368,1.468940435295377,-2.386643539595313,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,0.20132632447094168,0.3649269762052984,-0.014189438955338444,-0.27797116177705605,203.43293138167815
42,5,349,5.74,5.695819416183696,0.563561157464268,1.0667058190723964,1.176087221224159,-1.7609972866322041,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,-0.2580476644472256,-0.059671869808744685,-0.2669300175386849,-0.04576145638432101,203.43293138167815
43,5,350,5.74,3.1082293001005827,0.8027499553026698,1.3069836945377942,1.2635747645507063,-1.3989064397649456,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,-0.06690730066055983,-0.2050007076108114,-0.21889601005990433,-0.17527491573982482,203.43293138167815
44,5,347,5.74,33.781232846636826,-0.9891413918775007,-0.14913898637392992,-0.01314878283701118,-4.2866775242359205,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,0.36940955633651695,0.5882559751783825,0.396910334148042,0.16781833832154575,203.43293138167815
45,5,320,5.74,20.627838509262006,-0.39515407410053893,0.08737257788048014,0.8583755818006407,-3.138606369471198,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,-0.05026799021874567,-0.014627421990527996,0.12441646438526438,-0.02175470205117451,203.43293138167815
46,5,321,5.74,20.637762492381288,-0.8729851937665887,-0.5996054391641403,0.4580559787223225,-3.5461265713878927,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,-0.31701158448419803,-0.4544073154113558,-0.2273024796485199,-0.2112860202993136,203.43293138167815
47,5,317,5.74,19.652022930236637,-0.9595300570930859,-0.36321696437138495,0.12364831609370958,-3.6391940422639784,0.46248276345714157,0.6018941194038829,0.2269001020437881,-0.5723103407787441,-0.6241913607222702,-0.517666434667749,-0.6863880271010357,-0.4177505409742057,203.43293138167815
48,6,155,6.53,0.341362025178389,2.7550395959813767,2.939315640664277,3.03298904228969,0.8435052178289026,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.5709070001465689,0.5840792182552711,0.30166109211278735,0.8299792543907284,291.5443438387956
49,6,156,6.53,0.6472259431000513,1.615810978323458,1.912991694607749,2.027910557162444,-0.04006613487088129,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.07536670365562943,-0.08963221781288881,0.008541171720173052,-0.3744576339580578,291.5443438387956
50,6,125,6.53,2.6612201339916077,1.3442582226469542,1.6287818966025058,1.854034302026672,-0.2449621730041489,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.43622751702389767,-0.5322661530849767,-0.38955662798630203,-0.16507862310025478,291.5443438387956
51,6,131,6.53,10.398906408459322,1.1574915523074003,1.3368372667522086,2.4277870937688606,-0.6294418509576952,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.05376749718405567,-0.14088714373405664,0.21168241988705783,0.18248025302456355,291.5443438387956
52,6,124,6.53,10.44593845732537,1.1850624204522653,1.0527853378032612,2.106152156070279,-1.4629489934807944,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.2423744234432464,-0.04643658731939051,0.21458701381564887,-0.005271642131570295,291.5443438387956
53,6,132,6.53,24.51914274330252,0.03593843922147552,0.20156549316365485,1.0577174199837678,-0.6242277489241079,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.1240486300245946,-0.3664448163442154,-0.023007014706738382,-0.14023450102480062,291.5443438387956
54,6,152,6.53,15.147525994161287,1.6642363435585255,1.8618336860282287,2.178506322877732,-0.9146066530895405,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.37313612671418706,0.28260593630440545,0.21869249579112235,0.42745988486509906,291.5443438387956
55,6,158,6.53,7.26124537896708,2.208174032588415,2.1960562771965026,2.7273252489211153,-0.9385057430447162,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.6706094533386858,0.5433772166483416,0.3314754454457689,-0.1280157990959623,291.5443438387956
56,6,134,6.53,49.93897673430325,-0.6489552035464583,-0.17260723816629606,-0.06370053579711057,-2.763758164132076,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.19593366493950468,-0.0024481213552732424,-0.03778887695338307,0.2554233079673844,291.5443438387956
57,6,159,6.53,15.317566302784568,0.9493096033213082,1.0101470978348943,1.3443713381532507,-1.2396248234935638,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.12161069810701454,0.13377392936953106,-0.05155531223590053,0.4069159635437042,291.5443438387956
58,6,153,6.53,21.959610312918713,0.4502043988740339,0.6174777804465286,1.5874523930267146,-0.9940813028518227,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.5076520644740153,0.5284314901077861,0.40678767283282463,0.4858987396631757,291.5443438387956
59,6,77,6.53,7.304447713486339,1.4597888631880749,1.6203879934303318,2.5668152475280914,-0.6875525013271993,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.20606583408766677,0.05057973395681993,0.5039567912623175,-0.18688929404160629,291.5443438387956
60,6,83,6.53,0.06928924624764293,2.5721548418320896,2.687434365322597,3.592580431188943,1.0554064962064529,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.6742428232800207,0.7098172977464325,0.7959033964075084,0.3212136274739535,291.5443438387956
61,6,127,6.53,21.672994215792475,-0.7162491674457965,-0.42468740456210674,0.4523014909021078,-2.0107196266861815,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.1464702514846761,-0.1735583369403352,-0.034239384239694276,0.004698552047044494,291.5443438387956
62,6,50,6.53,8.591946982252965,1.6059609114325286,1.9451089806916633,2.5563454812070936,-0.3984771443125609,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.12829960890166592,0.13080410323117395,0.16689156341665257,0.025375673766969017,291.5443438387956
63,6,129,6.53,12.55367530640741,0.6187634765740595,0.8123605321247165,1.0672568979907253,-0.6829811781061143,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.6452557342171856,-0.48905648633303306,-1.0036554881721365,-0.2135362457003029,291.5443438387956
64,6,59,6.53,17.93517689458926,-0.40670813795608285,-0.25302330597999045,0.32972018846621864,-1.9330882558539766,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.0714593858252557,-0.3540526056883788,-0.23739772910011206,0.18062409651906636,291.5443438387956
65,6,130,6.53,21.969969688242553,-0.1280900757907239,0.1598695564202673,1.055940199717437,-2.6092677483948994,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.016576298787028883,-0.13203264950693172,0.08355423086664107,-0.5099109112455221,291.5443438387956
66,6,128,6.53,12.84115305141965,0.20593600955266778,0.5197954774237395,0.9988732123403533,-1.8694592473147256,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.027488755066770166,-0.06772830000806242,0.11959031398631066,-0.10584176823989407,291.5443438387956
67,6,63,6.53,7.042791198707592,1.312973575969837,1.3985277114773829,2.3955423778213305,-0.9253723834533643,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.09663476167477915,0.03828365589610579,0.2742512180813586,-0.4460337542478948,291.5443438387956
68,6,62,6.53,3.952147970029044,1.7626752289594612,2.239552112027653,1.9054356664725522,-0.9610290187556927,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.3559432834372128,0.2671404984156799,0.23312983594497308,0.14671785426955364,291.5443438387956
69,6,145,6.53,1.3534053703401039,1.7041911902103197,1.8369848275743195,2.4041211859787346,0.5280690610631658,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.006533704541151683,-0.042272184916110865,-0.12726286478348578,0.013336153001252094,291.5443438387956
70,6,115,6.53,0.5639875834444287,2.467202674164035,2.599660560452644,3.1924754565896314,0.036958488643942355,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.07109825737924473,0.03515092371607212,0.0854684811050362,-0.35812830705244264,291.5443438387956
71,6,64,6.53,3.859513566974159,2.5122365916201375,2.9544110475835605,3.5086652404111183,0.43169675982608435,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.4126041000458234,0.4358651407951692,0.5296078965107468,0.005557502892175299,291.5443438387956
72,6,147,6.53,5.090100024603307,1.1537618613489118,1.5290770928677861,1.6587146024013815,-0.7829100389302481,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.10092959312423416,-0.08078959989278207,-0.4549908349916399,-0.5691967078483832,291.5443438387956
73,6,126,6.53,7.493573472715599,0.48890339260335913,0.9944638377407087,1.3998565616111915,-0.719625806595539,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,-0.006046171850555146,-0.05997850160386403,0.14383519590519178,0.3739421851181014,291.5443438387956
74,6,163,6.53,36.803491983821885,-0.37275341373724663,0.376504753145701,0.12517874741391388,-2.2795885929466504,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.20414691424566844,0.3616310936713303,-0.05312251796149267,-0.12075017195110262,291.5443438387956
75,6,122,6.53,12.700916913196078,1.7558056237823005,2.231323876272387,2.1337193975887896,-1.0488393451369364,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.605924667102541,0.539475897080581,0.574412466519853,-0.11225894531263564,291.5443438387956
76,6,123,6.53,30.340325186379324,0.8711560812307054,0.7487162960649678,1.732760628755234,-1.4899919588324322,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.12240648868285633,-0.12290842929733592,0.10340939187997344,-0.3538768624028259,291.5443438387956
77,6,44,6.53,24.638849348940457,0.7500580404096963,1.2887872193568983,1.8265360695142192,-0.8529914013301491,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.18548837769889565,0.11690556173645693,0.41497873782851213,0.7402009485195574,291.5443438387956
78,6,154,6.53,31.833834489181815,0.4641607924150921,0.737594268264617,1.0659347784069706,-1.7294423877490612,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.2285407785801633,0.265950088262047,0.19084674462693743,0.11539050581556932,291.5443438387956
79,6,164,6.53,15.206589834073249,1.0361804776639008,1.1408652397092747,1.8369706755641222,-1.3093664035854813,0.2782472806449948,0.14167907450780934,0.07128193930787688,-0.11916127818215073,0.2690893094972309,0.07755291590280801,0.3616930941073939,-0.09125993717665254,291.5443438387956
80,7,125,5.01,13.032345341918647,-1.7113723133272647,-1.3014370186412116,-0.860266481508067,-3.1173848796558787,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,-0.43622751702389767,-0.5322661530849767,-0.38955662798630203,-0.16507862310025478,84.05145373319674
81,7,131,5.01,25.251759386811575,-2.120278707082491,-1.3981880867726744,-0.9088511051219559,-3.338216117458862,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,-0.05376749718405567,-0.14088714373405664,0.21168241988705783,0.18248025302456355,84.05145373319674
82,7,124,5.01,13.30033615651118,-1.5445375159989858,-1.1017454277086771,-0.3345422141431397,-3.34155728040333,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.2423744234432464,-0.04643658731939051,0.21458701381564887,-0.005271642131570295,84.05145373319674
83,7,153,5.01,49.806944405289464,-3.037931844365953,-2.2026095251056867,-1.553136534915415,-4.670920552336834,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.5076520644740153,0.5284314901077861,0.40678767283282463,0.4858987396631757,84.05145373319674
84,7,127,5.01,24.79454803363133,-2.9669299260443496,-2.4341679297083063,-1.6579018538159147,-4.867839947533469,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,-0.1464702514846761,-0.1735583369403352,-0.034239384239694276,0.004698552047044494,84.05145373319674
85,7,50,5.01,12.970418123765448,-1.7950546155437217,-1.0717510182376402,-0.43960987334657275,-3.886492868817279,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.12829960890166592,0.13080410323117395,0.16689156341665257,0.025375673766969017,84.05145373319674
86,7,129,5.01,15.436665194628784,-2.8338376603435305,-2.1074799739797676,-2.1063467196766297,-4.522223934413255,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,-0.6452557342171856,-0.48905648633303306,-1.0036554881721365,-0.2135362457003029,84.05145373319674
87,7,143,5.01,18.73985563672676,-1.1859657508004948,-0.46493565746965515,-0.1958722263101561,-3.305453966036796,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.3255821156739142,0.5407580482739147,-0.12248399748810322,0.3928366245295254,84.05145373319674
88,7,128,5.01,16.222513073209605,-1.8985673489498032,-1.2855233463611735,-0.5754539161624826,-3.7460970737607786,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.027488755066770166,-0.06772830000806242,0.11959031398631066,-0.10584176823989407,84.05145373319674
89,7,63,5.01,12.083764920746647,-1.3584191278178843,-0.8306638208887298,-0.11162507288345117,-4.1011617258061195,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.09663476167477915,0.03828365589610579,0.2742512180813586,-0.4460337542478948,84.05145373319674
90,7,62,5.01,11.203947321021692,-1.625033309265433,-1.1367186111166205,-0.3895589232335215,-4.032015272739419,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.3559432834372128,0.2671404984156799,0.23312983594497308,0.14671785426955364,84.05145373319674
91,7,145,5.01,10.35359528691881,-1.6590192340695167,-1.0751621381346768,-1.1627478785348835,-3.246025448439385,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,-0.006533704541151683,-0.042272184916110865,-0.12726286478348578,0.013336153001252094,84.05145373319674
92,7,115,5.01,10.304190027662171,-1.1305597936198035,-0.7501300364945511,0.49032721334082763,-3.4501137792212773,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.07109825737924473,0.03515092371607212,0.0854684811050362,-0.35812830705244264,84.05145373319674
93,7,64,5.01,10.939807678356908,-1.2687884301744208,-0.607317938951509,0.035152878020681816,-3.486659815002408,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,0.4126041000458234,0.4358651407951692,0.5296078965107468,0.005557502892175299,84.05145373319674
94,7,147,5.01,10.714119512296142,-1.1167727195138315,-0.4671397485391423,-0.3866677078164631,-3.805016606319825,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,-0.10092959312423416,-0.08078959989278207,-0.4549908349916399,-0.5691967078483832,84.05145373319674
95,7,126,5.01,10.573200870092895,-1.4307957541846883,-1.0585160333097825,-0.09128443318775806,-2.9904333990538636,-0.40991976250625867,-0.2647363376331384,-0.21240360337987704,-0.15815669332561616,-0.006046171850555146,-0.05997850160386403,0.14383519590519178,0.3739421851181014,84.05145373319674
96,8,365,5.8,30.58565175957273,0.5039400593666977,0.5969336536383613,1.3758678487920968,-2.01764568187989,1.1171617266709228,0.6734483646972218,0.9851565768350609,0.47825670486596017,-0.09998400295401141,-0.05379714437714157,-0.14763286958693325,0.0250852718843696,258.42242769493856
97,8,82,5.8,24.8974562466742,-0.07046327964027677,0.1919646025518027,1.298776542609251,-1.9226331729898634,1.1171617266709228,0.6734483646972218,0.9851565768350609,0.47825670486596017,0.609288278872614,0.7656907362145196,0.6645951190137743,0.6132787225465846,258.42242769493856
98,8,343,5.8,35.603308705359574,-1.3274499056478697,-1.276310785929265,-0.5332971377180055,-3.018500484442728,1.1171617266709228,0.6734483646972218,0.9851565768350609,0.47825670486596017,-0.027967353789752996,-0.1130845431643063,-0.1756055318268004,0.19894665871445186,258.42242769493856
